,customer_id,prefix,first_name,last_name,birth_date,marital_status,email_address,annual_income,number_dependents,education_level,occupation,homeowner
6299,4caa726e-ee35-4c91-948f-03b124ff5a69,MRS.,LATOYA,SHE,1968-03-24,M,latoya0@adventure-works.com,60000.0,2.0,Bachelors,Professional,Y
6300,d901414d-5445-425c-8fd6-6e7ae3a37597,MR.,IAN,HAYES,1976-11-09,S,ian63@adventure-works.com,40000.0,0.0,High School,Skilled Manual,N
6301,c8cd60f5-6841-4267-92ff-0065fb5febb1,MR.,LUKE,TURNER,1970-03-10,S,luke36@adventure-works.com,20000.0,0.0,Partial College,Manual,N
6302,9e4beb93-9628-44d8-baf5-5f86e2387b82,MR.,CEDRIC,RAI,1947-08-02,M,cedric36@adventure-works.com,130000.0,5.0,Partial High School,Professional,Y
6303,b4e71e8e-aa54-4cd1-9255-cc4d2fe1f725,MRS.,BETHANY,BECK,1978-01-20,S,bethany1@adventure-works.com,30000.0,3.0,Partial College,Clerical,Y
6304,59543183-6b8e-4991-a03d-24a64c69a336,MRS.,REBEKAH,JOHNSEN,1945-07-21,M,rebekah25@adventure-works.com,150000.0,3.0,Graduate Degree,Management,Y
6305,579eab5d-097a-44ee-90f1-857fe55d135b,MR.,TROY,PATEL,1964-07-06,M,troy3@adventure-works.com,40000.0,1.0,Bachelors,Skilled Manual,Y
6306,da3267b7-0d1f-4744-b5aa-2b9b00d40369,MR.,EDUARDO,RIVERA,1948-04-19,S,eduardo76@adventure-works.com,30000.0,4.0,High School,Professional,N
6307,99ed7878-0844-45dc-9364-ca31045c7597,MR.,ISAIAH,TORRES,1957-02-24,M,isaiah3@adventure-works.com,30000.0,2.0,High School,Skilled Manual,Y
6308,4556cdbb-1dd9-4d4d-84fa-37653c5afe13,MR.,GERALD,SERRANO,1967-08-17,M,gerald24@adventure-works.com,70000.0,5.0,Bachelors,Professional,N
6309,466f8a60-a997-414b-b7e4-edbd4ea341a6,MR.,FRANKLIN,MA,1953-09-08,S,franklin15@adventure-works.com,40000.0,2.0,Bachelors,Management,N
6310,2ea2be20-fff1-436d-9825-7cec96cac770,MR.,CARSON,PRICE,1945-05-12,M,carson0@adventure-works.com,40000.0,5.0,High School,Professional,N
6311,18f4b968-d263-4641-90bc-6fdec2f646d3,MRS.,SANDRA,CHEN,1963-04-18,S,sandra8@adventure-works.com,30000.0,2.0,Partial College,Clerical,Y
6312,1b2e9ce6-e056-4a64-be6c-7f194269b4a8,MRS.,CAROLYN,SERRANO,1948-06-25,M,carolyn37@adventure-works.com,70000.0,5.0,Partial High School,Skilled Manual,Y
6313,d38c8dcb-199b-458c-9ae7-d715948ed9da,MR.,LARRY,MARTIN,1966-08-22,S,larry1@adventure-works.com,100000.0,0.0,Graduate Degree,Management,Y
6314,45db8374-6e16-45cc-a13d-d1c3b584b667,MRS.,KATHERINE,RICHARDSON,1956-07-23,M,katherine13@adventure-works.com,40000.0,1.0,Partial College,Clerical,Y
6315,ed8643bd-d4a3-4280-9799-6558910a7def,MR.,CHASE,BAILEY,1971-07-11,S,chase16@adventure-works.com,60000.0,1.0,Graduate Degree,Professional,Y
6316,abd88fc4-c454-474c-baa8-941de67e19f5,MRS.,PATRICIA,MEHTA,1969-06-10,M,patricia17@adventure-works.com,90000.0,1.0,Graduate Degree,Management,Y
6317,d70daa8e-f59c-4ece-8a82-d5a09b5ed2cb,MR.,DALTON,COOK,1954-10-16,M,dalton83@adventure-works.com,80000.0,2.0,Partial High School,Skilled Manual,N
6318,f1b1df86-f32f-446a-a82c-a485aa823634,MR.,IAN,LONG,1979-10-25,S,ian50@adventure-works.com,60000.0,0.0,Partial College,Skilled Manual,N
6319,33e115b4-9bb9-4665-9f55-514923816884,MR.,JAMES,PARKER,1969-04-12,M,james57@adventure-works.com,60000.0,1.0,Graduate Degree,Professional,Y
6320,2269ffc8-e8cc-439d-8716-90f06d349595,MRS.,BETHANY,LUO,1968-09-25,S,bethany9@adventure-works.com,70000.0,5.0,Bachelors,Professional,Y
6321,6ccc3ccd-729b-47b1-ba4b-aa8e5ce46c8e,MRS.,KAYLA,HALL,1947-02-26,M,kayla23@adventure-works.com,40000.0,4.0,High School,Professional,Y
6322,94eec5ea-30f8-4e81-bec1-1f0d807e3e14,MR.,CHRISTIAN,HUGHES,1955-12-23,M,christian26@adventure-works.com,80000.0,5.0,Graduate Degree,Skilled Manual,Y
6323,a8ef674a-368c-4ea8-9cfe-1ef5aed07ca3,MS.,VICTORIA,BROOKS,1976-05-09,S,victoria46@adventure-works.com,60000.0,0.0,Partial College,Skilled Manual,Y
6324,ec9f0aa8-b64c-4282-8b73-a800b4e8dd4c,MR.,TRISTAN,FOSTER,1966-03-22,S,tristan16@adventure-works.com,70000.0,4.0,Graduate Degree,Professional,Y
6325,589b876e-c6f6-4bdb-89cb-e4e1e864f3ff,MRS.,LATOYA,LAL,1948-04-17,M,latoya7@adventure-works.com,90000.0,4.0,Partial High School,Skilled Manual,Y
6326,3f6d9ec3-1a86-4bf8-8f98-55c06004f74b,MR.,ROBERT,JENKINS,1961-05-21,M,robert20@adventure-works.com,40000.0,4.0,High School,Skilled Manual,Y
6327,5886ccc1-89d9-4b7b-bf24-6ddccfd1667d,MRS.,MYA,DIAZ,1941-08-19,M,mya0@adventure-works.com,60000.0,3.0,Graduate Degree,Management,Y
6328,a31b7bd7-9caf-45e2-8870-ee7bce3500cd,MR.,TROY,MADAN,1965-08-10,M,troy8@adventure-works.com,20000.0,2.0,High School,Manual,Y
6329,511ec5fa-32de-437b-a0f2-b73cc1c309f5,MRS.,CHLOE,PEREZ,1969-10-14,M,chloe9@adventure-works.com,60000.0,1.0,Graduate Degree,Professional,Y
6330,5201f5dc-04f9-4212-aceb-7eaebd7ce84d,MR.,GERALD,LOPEZ,1962-05-04,S,gerald2@adventure-works.com,10000.0,1.0,Graduate Degree,Manual,N
6331,e8afdc32-182c-43e8-99c6-249729f5caa7,MS.,DOMINIQUE,SUBRAM,1973-05-19,S,dominique10@adventure-works.com,50000.0,0.0,Graduate Degree,Skilled Manual,N
6332,3638c2fa-e39b-426d-8143-e3a8c1c37feb,MS.,MEREDITH,RODRIGUEZ,1975-06-21,S,meredith19@adventure-works.com,30000.0,0.0,Partial College,Clerical,N
6333,b6b2de71-fc5e-4870-a730-360fe78762de,MR.,ANGEL,STEWART,1952-02-08,M,angel24@adventure-works.com,70000.0,4.0,Partial College,Professional,Y
6334,62c4c8ec-7c4b-492b-ba46-f144be396d03,MR.,SHIRLEEN,TRAVERS,1961-08-25,S,shirleen0@adventure-works.com,90000.0,4.0,High School,Professional,Y
6335,c5e050f9-c307-4734-a722-9a8340d04609,MS.,KAREN,HE,1980-01-21,S,karen28@adventure-works.com,10000.0,0.0,Partial College,Manual,Y
6336,39a2b60f-d653-4d69-8957-7ddb6145be32,MRS.,CHLOE,HALL,1970-04-05,M,chloe21@adventure-works.com,50000.0,1.0,Bachelors,Skilled Manual,Y
6337,e79a4d29-ecb7-4d81-9dcd-0d8333af9135,MR.,ZACHARY,TAYLOR,1970-03-08,M,zachary38@adventure-works.com,40000.0,1.0,Bachelors,Skilled Manual,Y
6338,2c56b812-5f56-46fb-bca5-fd8dd93d6ab5,MR.,RICHARD,HOWARD,1979-05-01,M,richard93@adventure-works.com,60000.0,0.0,Partial College,Skilled Manual,Y
6339,7e35ed2a-380a-4cca-a8cd-9ee4787ca3a2,MR.,DALE,RAJE,1943-02-10,S,dale11@adventure-works.com,60000.0,2.0,Graduate Degree,Management,N
6340,96f01470-6448-48b1-9828-c2862979461e,MR.,WARREN,CHANDE,1967-11-10,M,warren4@adventure-works.com,90000.0,3.0,Bachelors,Professional,Y
6341,85cdb18e-c59f-4155-96e0-d0c7026b38f9,MR.,MARCUS,RAMIREZ,1964-12-10,M,marcus82@adventure-works.com,130000.0,3.0,Bachelors,Management,Y
6342,919eb088-0cde-4982-96c1-658da7d673f5,MR.,ALEX,EDWARDS,1938-05-25,M,alex28@adventure-works.com,130000.0,2.0,Bachelors,Management,Y
6343,3a741be5-66f1-4b66-a277-6c158b23f76c,MRS.,EMILY,HUGHES,1953-04-16,M,emily36@adventure-works.com,70000.0,4.0,Partial College,Professional,Y
6344,a65291fe-750c-4fb1-b173-8c6bc398adec,MR.,THOMAS,MITCHELL,1966-08-01,S,thomas48@adventure-works.com,60000.0,0.0,Graduate Degree,Skilled Manual,N
6345,b1e083ce-9649-4502-a297-2974bb51f321,MRS.,KATHERINE,TURNER,1947-11-13,M,katherine53@adventure-works.com,70000.0,2.0,Partial College,Professional,Y
6346,a7c810a1-ed20-4bb3-9706-16487ada46b7,MR.,ARTURO,PAL,1964-07-22,S,arturo37@adventure-works.com,70000.0,0.0,Bachelors,Professional,Y
6347,736e95b5-905d-4ccf-830e-d7f894fbf4c6,MS.,BRIDGET,SHEN,1974-10-13,S,bridget3@adventure-works.com,80000.0,0.0,Bachelors,Professional,N
6348,ff33f747-51a7-48f3-a1e7-6724dae8c661,MRS.,FAITH,KELLY,1961-07-17,M,faith24@adventure-works.com,60000.0,1.0,Partial College,Skilled Manual,Y
6349,d08e51b4-98a3-44ec-8836-7c5225f20046,MR.,ALBERTO,MARTIN,1980-07-27,S,alberto1@adventure-works.com,20000.0,0.0,Partial High School,Manual,N
6350,e7671bb6-f14a-4e93-9e02-6738a9640692,MR.,WALTER,GILL,1940-07-06,M,walter7@adventure-works.com,40000.0,4.0,High School,Professional,Y
6351,6e106ed2-9f3d-42c2-8120-982374ef769e,MRS.,ERIKA,BLANCO,1970-07-09,M,erika13@adventure-works.com,80000.0,4.0,Graduate Degree,Management,Y
6352,b715b9e0-b966-43b7-b7d5-b52cf7df1dfe,MS.,CHLOE,ANDERSON,1979-10-25,M,chloe43@adventure-works.com,60000.0,0.0,Partial College,Skilled Manual,Y
6353,28e5b769-fff5-47f9-b7c2-e6af216565af,MRS.,ANGELA,ROGERS,1965-09-18,S,angela45@adventure-works.com,80000.0,4.0,Bachelors,Skilled Manual,Y
6354,48c95e58-075b-43b7-94b0-d0c8f037fe20,MRS.,MORGAN,RAMIREZ,1958-03-12,M,morgan64@adventure-works.com,40000.0,2.0,Partial College,Clerical,Y
6355,ee5d135f-0d5c-4d34-af64-ba14f59453ff,MS.,STACEY,YANG,1975-06-05,S,stacey5@adventure-works.com,90000.0,0.0,Bachelors,Professional,N
6356,ea2f2948-9f4e-45e2-8617-4f6022d1c6d5,MS.,OLIVIA,COOK,1966-06-04,S,olivia29@adventure-works.com,60000.0,0.0,Graduate Degree,Professional,N
6357,4b28d1ce-1536-487d-9378-08b2d4b1077b,MRS.,SUMMER,PRASAD,1941-07-15,M,summer8@adventure-works.com,50000.0,4.0,Bachelors,Management,Y
6358,b5b62bf1-db4d-4b4a-99b6-d84dbfaddea9,MRS.,RACHAEL,RODRIGUEZ,1950-10-15,S,rachael18@adventure-works.com,30000.0,3.0,Partial College,Clerical,N
6359,59f3cd53-112b-4b9f-a307-5dafcde844b0,MR.,ARMANDO,GILL,1970-03-27,M,armando14@adventure-works.com,10000.0,2.0,High School,Manual,Y
6360,a1c086d8-fa8b-456a-a2aa-7a5f75e88da1,MR.,JUAN,RAMOS,1972-03-12,S,juan5@adventure-works.com,90000.0,0.0,Bachelors,Professional,Y
6361,ea371e79-757b-4d2f-b294-4b23731e4028,MRS.,HAILEY,MURPHY,1950-05-11,S,hailey6@adventure-works.com,60000.0,2.0,High School,Professional,N
6362,c23d4815-673c-48f6-a6c7-34d3c1f2586b,MS.,ANNA,BARNES,1975-04-26,S,anna27@adventure-works.com,60000.0,0.0,Partial College,Skilled Manual,N
6363,b5de6631-67d8-4089-91dc-ccc40592ee0e,MR.,LARRY,BLANCO,1964-05-24,S,larry18@adventure-works.com,80000.0,4.0,Bachelors,Professional,N
6364,7bd6bc59-5245-4987-a65e-89e9004eb081,MR.,GILBERT,NARA,1977-09-21,S,gilbert36@adventure-works.com,30000.0,0.0,Partial College,Clerical,Y
6365,4ecf28df-ba6b-4b2d-aa83-efba0f65e7d4,,ALEXA,WATSON,1977-08-25,S,alexa0@adventure-works.com,30000.0,0.0,Partial College,Clerical,N
6366,963ab488-7701-4614-b1be-2463b6edff56,MR.,JERMAINE,MEHTA,1974-10-08,S,jermaine12@adventure-works.com,30000.0,0.0,Partial High School,Skilled Manual,N
6367,1b3d48a5-b5cf-49a5-b303-665f133e5502,MR.,NOAH,MARTIN,1975-12-24,M,noah59@adventure-works.com,40000.0,4.0,Partial College,Clerical,N
6368,6c04e65d-b210-461a-9a55-7a0136295c14,,MADISON,SIMMONS,1973-04-21,S,madison27@adventure-works.com,50000.0,1.0,Graduate Degree,Skilled Manual,Y
6369,fb241482-1fb1-480c-96c7-d97aef3144f5,MR.,ZACHARY,WALKER,1951-06-08,S,zachary30@adventure-works.com,40000.0,4.0,Partial College,Professional,N
6370,dde1fa1d-9a68-4650-aef0-0c63987d93b8,MR.,ROGER,RAJE,1963-09-03,M,roger41@adventure-works.com,40000.0,1.0,Bachelors,Skilled Manual,Y
6371,5eeb941a-137b-4eda-8e5f-f7b919f12a75,MR.,RICHARD,JOHNSTON,1958-07-05,M,richard62@adventure-works.com,40000.0,1.0,Partial College,Clerical,Y
6372,c07fcb77-4563-4186-bf64-847702686fff,MS.,RACHEL,WALKER,1976-04-07,S,rachel26@adventure-works.com,60000.0,0.0,Partial College,Professional,N
6373,a8ee4415-a4c6-4d1a-96bd-9335558f23b3,MRS.,PATRICIA,PRASAD,1956-11-04,S,patricia13@adventure-works.com,90000.0,2.0,Partial College,Professional,Y
6374,ec2ad23b-fe69-4b69-98fb-bbd2ce6e0759,MRS.,COURTNEY,NELSON,1955-04-05,M,courtney7@adventure-works.com,40000.0,1.0,Partial College,Clerical,Y
6375,1f219184-af10-4331-9a26-420ee3ce3ce0,MR.,MARCUS,REED,1970-02-03,M,marcus95@adventure-works.com,60000.0,1.0,Graduate Degree,Professional,Y
6376,c5681f61-1b23-4b9f-b74d-703ef3a23c71,MS.,ROSA,MA,1969-07-07,M,rosa15@adventure-works.com,60000.0,0.0,Graduate Degree,Skilled Manual,Y
6377,77cff11f-c31a-4fae-bd65-4e983e5335a5,MR.,JACOB,TAYLOR,1949-08-26,M,jacob8@adventure-works.com,60000.0,2.0,Partial College,Professional,Y
6378,d9b9a94f-4512-4e21-abfd-82b389b7c800,MRS.,PATRICIA,SUBRAM,1967-03-16,S,patricia16@adventure-works.com,10000.0,4.0,Partial High School,Manual,Y
6379,d66de788-d714-4ad0-acb9-2e1ca7a915f6,MRS.,HANNAH,DIAZ,1961-01-19,M,hannah43@adventure-works.com,130000.0,1.0,Bachelors,Management,Y
6380,69823e0e-33be-4de3-b77a-d437b3a74ee4,MR.,AUSTIN,BUTLER,1959-05-04,M,austin10@adventure-works.com,90000.0,1.0,Bachelors,Professional,Y
6381,d600543f-1988-4e66-bde6-99a60e3c9468,MR.,ELIJAH,FLORES,1971-10-03,S,elijah16@adventure-works.com,70000.0,1.0,Graduate Degree,Skilled Manual,Y
6382,d0e5f2f7-1ec9-49fe-8f76-207f903e52b0,MRS.,ABIGAIL,SMITH,1960-08-20,M,abigail47@adventure-works.com,60000.0,1.0,Partial College,Skilled Manual,Y
6383,82d704c1-db64-439a-94eb-d958414b5189,MS.,MELISSA,BUTLER,1975-03-18,S,melissa9@adventure-works.com,40000.0,0.0,High School,Skilled Manual,N
6384,fc015e5f-ddf5-4a97-adc9-72fadcc30964,MS.,KARI,SANZ,1976-09-21,S,kari41@adventure-works.com,80000.0,0.0,Bachelors,Professional,N
6385,dfca474d-0f1a-4c9b-bd0b-e0097f92a1a1,MR.,JOSHUA,LEWIS,1964-02-28,M,joshua23@adventure-works.com,50000.0,4.0,Bachelors,Skilled Manual,Y
6386,148efbb2-a1e5-41af-99ac-0fec9243533b,MRS.,KAITLIN,CHAPMAN,1937-06-16,S,kaitlin2@adventure-works.com,50000.0,3.0,Graduate Degree,Management,Y
6387,34fde518-c41b-4351-9f44-e54f0f84d5a5,MR.,IAN,SCOTT,1971-03-24,S,ian28@adventure-works.com,40000.0,4.0,High School,Skilled Manual,Y
6388,c570de67-5850-471d-b8de-52569b72246f,MR.,JAMES,ROBERTS,1972-05-11,S,james53@adventure-works.com,20000.0,0.0,Partial High School,Manual,N
6389,5526d5f0-a398-49a0-9934-00711af127ad,,HAROLD,MCDONALD,1960-05-23,S,harold11@adventure-works.com,20000.0,1.0,Partial College,Manual,N
6390,55fe4c00-8d3a-4c85-a799-c1c152e4b254,MRS.,MELANIE,POWELL,1967-09-04,M,melanie24@adventure-works.com,50000.0,2.0,Bachelors,Skilled Manual,Y
6391,bc9093e7-56a5-444d-83d1-ab4903abc3aa,MR.,BRUCE,SARA,1972-07-04,S,bruce9@adventure-works.com,30000.0,0.0,High School,Manual,N
6392,2e8d137b-bea8-4fb2-8d44-de3d904dd74d,MR.,JONATHAN,HALL,1969-02-10,M,jonathan52@adventure-works.com,70000.0,5.0,Graduate Degree,Professional,N
6393,42a4ba7c-087c-4b52-b70b-e2213793f5ca,MR.,COREY,RAJI,1959-01-06,M,corey18@adventure-works.com,100000.0,1.0,Bachelors,Management,Y
6394,78fcc002-8600-47c7-ae57-20f796feeecb,MRS.,LESLIE,RUIZ,1965-08-05,M,leslie2@adventure-works.com,70000.0,5.0,Bachelors,Professional,Y
6395,03bd7426-a2f2-418f-a4c9-d5a36cc6967a,MR.,CRAIG,RUBIO,1962-08-28,M,craig20@adventure-works.com,30000.0,5.0,Graduate Degree,Clerical,Y
6396,2dcd179f-40df-42b3-ad2e-f9b92edeb0d2,MR.,ISAAC,ADAMS,1980-06-26,S,isaac36@adventure-works.com,30000.0,0.0,High School,Skilled Manual,N
6397,070fd420-8505-41bf-bbf4-d2ab43b6151b,MRS.,KATELYN,JAMES,1956-01-27,M,katelyn6@adventure-works.com,60000.0,2.0,High School,Professional,Y
6398,8f83bd40-7181-4c88-8e84-b78337cb44e6,MS.,KELSEY,NARA,1973-10-22,M,kelsey15@adventure-works.com,90000.0,0.0,Bachelors,Professional,Y
6399,f70654de-7d55-42b7-af4d-50627ad31948,MRS.,MARÍA,RIVERA,1940-11-21,S,maría10@adventure-works.com,80000.0,4.0,Graduate Degree,Management,Y
6400,0d96bfb0-2de2-47f5-8382-31f825a5702b,MRS.,REGINA,RODRIGUEZ,1964-12-13,M,regina18@adventure-works.com,20000.0,2.0,High School,Manual,Y
6401,6ec17058-2e0e-4fc3-8f1c-5805fe97b9ac,MR.,ERIC,LI,1979-09-13,M,eric34@adventure-works.com,60000.0,0.0,Partial College,Skilled Manual,Y
6402,42a4b5b1-3221-45cf-b075-01c385bd3f27,MR.,PHILLIP,PEREZ,1958-03-25,M,phillip22@adventure-works.com,130000.0,2.0,Bachelors,Management,Y
6403,61e96a88-f7a7-4b07-9d56-3b3c457d3a47,MR.,DAKOTA,ROSS,1958-03-24,M,dakota3@adventure-works.com,60000.0,4.0,Graduate Degree,Skilled Manual,Y
6404,0648df18-30a4-4c7d-920f-10fface0cccd,MRS.,AMANDA,COLLINS,1959-03-17,M,amanda46@adventure-works.com,60000.0,4.0,Graduate Degree,Skilled Manual,Y
6405,fd8494e6-aa84-4b10-895d-355a58515f86,MRS.,TAMARA,ZENG,1941-08-25,M,tamara11@adventure-works.com,90000.0,5.0,Bachelors,Management,Y
6406,f0e70bd0-2ff7-483c-9147-9006aeedeedf,MR.,GLENN,LIANG,1961-03-22,M,glenn18@adventure-works.com,60000.0,1.0,Partial College,Skilled Manual,Y
6407,9777ac51-81ac-4426-b756-7eaec180b2e3,MR.,KENNETH,JAI,1971-04-21,S,kenneth9@adventure-works.com,30000.0,0.0,High School,Manual,N
6408,70d034dc-f99a-4337-8065-19926cf73aea,MRS.,MARTHA,ZHOU,1963-04-07,S,martha8@adventure-works.com,10000.0,3.0,Partial High School,Manual,Y
6409,fdff7076-4bad-43f8-82c1-e9e9f09b3b5d,MRS.,ALEXANDRA,FOSTER,1957-04-04,S,alexandra37@adventure-works.com,60000.0,2.0,High School,Professional,Y
6410,76f88545-680c-47b2-9d70-6076a703085f,MRS.,AMBER,YOUNG,1940-08-22,M,amber24@adventure-works.com,60000.0,3.0,Graduate Degree,Management,Y
6411,3e002499-fc74-482c-bbb8-521cbeecadcf,MR.,RICARDO,CHANDE,1964-06-03,S,ricardo15@adventure-works.com,70000.0,0.0,Bachelors,Professional,N
6412,9833e615-c670-4b0e-81fa-5b5d6735a063,MR.,EVAN,HILL,1978-11-06,M,evan38@adventure-works.com,40000.0,0.0,Partial College,Skilled Manual,Y
6413,9571f46f-2ebd-454f-bde5-051065bdf9a0,MR.,DAVE,NATSUHARA,1944-03-04,M,dave2@adventure-works.com,80000.0,5.0,Bachelors,Management,Y
6414,4a696408-d07e-435e-8d96-bde8b5a80abd,MR.,TIMOTHY,SCOTT,1953-03-26,M,timothy37@adventure-works.com,40000.0,2.0,Bachelors,Management,Y
6415,5e4de33e-07e3-4400-8243-7b33900d8efb,MRS.,LEAH,GUO,1968-09-22,S,leah14@adventure-works.com,60000.0,2.0,Bachelors,Professional,Y
6416,e13f866c-a561-4c00-9ed9-57fb958db2c6,MR.,JUSTIN,MARTIN,1961-03-10,S,justin42@adventure-works.com,60000.0,1.0,Partial College,Skilled Manual,N
6417,6503e2a0-6de4-4cbb-b77d-a84ad1e5808c,MR.,BRANDON,ANDERSON,1953-12-18,M,brandon30@adventure-works.com,30000.0,1.0,Bachelors,Skilled Manual,Y
6418,29d32849-d8f3-4698-9d39-ac93b6053d25,MRS.,NINA,RAJI,1960-11-10,S,nina21@adventure-works.com,30000.0,3.0,Graduate Degree,Clerical,Y
6419,14508692-867c-4fc3-879b-44b7c6b36fb9,MR.,JORGE,HU,1965-11-09,S,jorge23@adventure-works.com,110000.0,2.0,Bachelors,Management,Y
6420,d6f06197-068a-4be8-a5e7-d9d797101016,MS.,ERICA,GAO,1975-08-19,M,erica15@adventure-works.com,80000.0,0.0,Bachelors,Professional,Y
6421,89792ff3-5b21-4669-ba11-0c18148615fe,MR.,LOUIS,ZHAO,1950-08-04,M,louis4@adventure-works.com,60000.0,2.0,Partial College,Professional,Y
6422,29b47ea9-c49c-44ee-a660-6fc77e1b7490,MR.,CALEB,LAL,1971-06-13,S,caleb25@adventure-works.com,60000.0,1.0,Graduate Degree,Skilled Manual,Y
6423,43cc9452-1273-4e0c-97a1-c0575fae47b8,MR.,JAIME,MORENO,1940-03-04,M,jaime48@adventure-works.com,90000.0,5.0,Bachelors,Management,Y
6424,b640577e-7571-4d79-b495-72b62e5c798b,MRS.,CHRISTY,LIU,1955-09-18,M,christy4@adventure-works.com,80000.0,2.0,High School,Skilled Manual,Y
6425,6ae3604a-5655-4cdf-a0d0-947a9714d2d0,MRS.,ALEXANDRIA,FOSTER,1952-02-23,S,alexandria16@adventure-works.com,70000.0,2.0,Partial High School,Skilled Manual,Y
6426,09c48212-9004-4c67-ac47-a26b6c9c33fe,MR.,JESSE,NELSON,1977-03-18,S,jesse34@adventure-works.com,40000.0,0.0,High School,Skilled Manual,Y
6427,559c943d-9872-4232-aaa3-a0fdbe096633,MRS.,JORDAN,BAKER,1931-04-20,M,jordan45@adventure-works.com,40000.0,1.0,Bachelors,Skilled Manual,Y
6428,d1ae2896-ed3b-4917-8eca-57208db4f1f4,MR.,THOMAS,RUSSELL,1953-03-26,M,thomas22@adventure-works.com,20000.0,2.0,High School,Manual,N
6429,ac0fdde2-cd97-4fef-811c-2b220efeb784,MR.,CLARENCE,LI,1944-05-12,S,clarence39@adventure-works.com,70000.0,5.0,High School,Professional,Y
6430,8afe6417-6a3e-4365-b0fb-19f0c019f186,MR.,JORDAN,LONG,1971-04-10,M,jordan6@adventure-works.com,60000.0,1.0,Graduate Degree,Professional,Y
6431,3e33f40c-9d58-4fe7-a92e-f73f1b890426,MR.,MASON,NELSON,1953-10-03,S,mason30@adventure-works.com,70000.0,3.0,Graduate Degree,Management,Y
6432,2995bb88-8597-473d-9f6b-1d6c4cf5b0d8,MR.,HUNTER,WASHINGTON,1973-05-15,S,hunter10@adventure-works.com,50000.0,1.0,Graduate Degree,Skilled Manual,Y
6433,c4d26303-9faf-435d-9ceb-d9f95903e4f0,MR.,HUNTER,BUTLER,1975-11-11,M,hunter11@adventure-works.com,40000.0,0.0,High School,Skilled Manual,Y
6434,fbd1a241-2ea7-415a-9996-cd512056e27f,MR.,PHILLIP,SURI,1979-03-12,M,phillip1@adventure-works.com,20000.0,0.0,Bachelors,Clerical,Y
6435,946c6aab-a0f4-46fe-af21-1d8e1db97e51,MR.,EUGENE,LI,1972-11-22,S,eugene7@adventure-works.com,40000.0,0.0,Graduate Degree,Skilled Manual,N
6436,41709521-729c-4889-b90a-347fe8bda02f,MR.,GLENN,CHEN,1952-04-02,S,glenn3@adventure-works.com,20000.0,2.0,Partial College,Manual,N
6437,38cfbad0-2314-43d5-a047-32fbe46198c0,MR.,CALEB,WASHINGTON,1972-01-12,M,caleb10@adventure-works.com,40000.0,1.0,Bachelors,Skilled Manual,Y
6438,1f7c5e4e-20f6-4162-9728-944230b9ab63,MS.,ALYSSA,JENKINS,1974-09-13,S,alyssa53@adventure-works.com,50000.0,0.0,Partial College,Skilled Manual,N
6439,04c73e72-61f8-49cb-94d2-836a1988f923,MR.,HUNTER,JONES,1975-11-09,S,hunter62@adventure-works.com,30000.0,0.0,Partial College,Skilled Manual,Y
6440,82eeb1e1-8681-475a-8213-fce0957efb74,MR.,ANDY,TORRES,1964-04-15,M,andy16@adventure-works.com,40000.0,1.0,Bachelors,Skilled Manual,N
6441,8476b3d7-e1b2-46b0-b8b7-65927b94284c,MR.,JAMES,NELSON,1968-02-02,M,james59@adventure-works.com,90000.0,4.0,Bachelors,Management,Y
6442,772e0bc9-b9b4-4e08-a10e-2dc4bc34c127,MRS.,CASEY,YUAN,1952-03-24,M,casey7@adventure-works.com,90000.0,4.0,High School,Professional,Y
6443,e3999740-624f-4949-9b57-4e283604ae2e,MS.,LINDSEY,TANG,1972-02-13,S,lindsey4@adventure-works.com,30000.0,0.0,High School,Manual,N
6444,9f5598d6-1f68-4489-8dcf-310fce3271e4,MR.,DAVID,SIMPSON,1935-02-27,M,david24@adventure-works.com,40000.0,3.0,Partial College,Professional,Y
6445,7aa22957-2889-4f76-9a84-3c13d3ed5d4e,MR.,MARCO,LOPEZ,1952-07-16,M,marco17@adventure-works.com,80000.0,4.0,Partial College,Professional,Y
6446,4d8502a6-268a-4882-aa0a-7b75cb676962,MR.,DONALD,MEHTA,1972-10-19,S,donald15@adventure-works.com,20000.0,0.0,Partial High School,Manual,Y
6447,e79d9258-ec62-4a88-8a91-a9e3d4cf6ece,MRS.,VICTORIA,RODRIGUEZ,1971-10-20,M,victoria19@adventure-works.com,60000.0,1.0,Graduate Degree,Professional,N
6448,fd21085e-bb05-4837-9149-35e291ecb0d6,MR.,SEBASTIAN,MORGAN,1962-06-18,M,sebastian13@adventure-works.com,20000.0,1.0,Graduate Degree,Manual,Y
6449,3b842bf9-56e1-4b84-92af-bdabe46aab48,MRS.,GRACE,TAYLOR,1965-05-26,M,grace8@adventure-works.com,10000.0,5.0,Partial High School,Manual,Y
6450,f936d95e-2891-4a8f-ad33-1aebec3b2627,MR.,CATHY,SLOAN,1953-07-26,M,cathy0@adventure-works.com,120000.0,2.0,Bachelors,Management,Y
6451,8c95495a-980e-4496-a26d-44326c2f9b21,MR.,TONY,DENG,1955-07-16,M,tony4@adventure-works.com,130000.0,3.0,Partial College,Professional,Y
6452,9057cf97-7ae9-41a5-a240-5273f755c266,MRS.,ALEXANDRA,GONZALES,1969-05-01,S,alexandra38@adventure-works.com,60000.0,2.0,Bachelors,Skilled Manual,Y
